ISIN,Name,Sector,Asset Class,Weight,Country,Currency
,ARRAY TECHNOLOGIES INC,Industrials,Equity,0.0001,United States,USD
,EVN AG,Utilities,Equity,0.0001,Austria,EUR
,BEFESA SA,Industrials,Equity,0.0001,Germany,EUR
,OCULAR THERAPEUTIX INC,Health Care,Equity,0.0001,United States,USD
,CLOETTA,Consumer Staples,Equity,0.0001,Sweden,SEK
,AMYLYX PHARMACEUTICALS INC,Health Care,Equity,0.0001,United States,USD
,TRAINLINE PLC,Consumer Discretionary,Equity,0.0001,United Kingdom,GBP
,DEUTZ AG,Industrials,Equity,0.0001,Germany,EUR
,LAKELAND FINANCIAL CORP,Financials,Equity,0.0001,United States,USD
,INTERROLL HOLDING AG,Industrials,Equity,0.0001,Switzerland,CHF
,NCAB GROUP,Information Technology,Equity,0.0001,Sweden,SEK
,VERBIO,Energy,Equity,0.0001,Germany,EUR
,THE UNITED LABORATORIES INTERNATIO,Health Care,Equity,0.0001,Hong Kong,HKD
,CVR ENERGY INC,Energy,Equity,0.0001,United States,USD
,GRAINGER PLC,Real Estate,Equity,0.0001,United Kingdom,GBP
,FLYWIRE CORP,Financials,Equity,0.0001,United States,USD
,DAY ONE BIOPHARMACEUTICALS INC,Health Care,Equity,0.0001,United States,USD
,USHIO INC,Industrials,Equity,0.0001,Japan,JPY
,NATIONAL BANK HOLDINGS CORP CLASS,Financials,Equity,0.0001,United States,USD
,SENSHU IKEDA HOLDINGS INC,Financials,Equity,0.0001,Japan,JPY
,RED CAT HOLDINGS INC,Industrials,Equity,0.0001,United States,USD
,CALBEE INC,Consumer Staples,Equity,0.0001,Japan,JPY
,IFAST CORPORATION LTD,Financials,Equity,0.0001,Singapore,SGD
,MESHEK ENERGY RENEWABLE ENERGIES L,Utilities,Equity,0.0001,Israel,ILS
,VALOR HOLDINGS LTD,Consumer Staples,Equity,0.0001,Japan,JPY
,HUFVUDSTADEN CLASS A,Real Estate,Equity,0.0001,Sweden,SEK
,ALSO HOLDING AG,Information Technology,Equity,0.0001,Switzerland,CHF
,DAH SING FINANCIAL HOLDINGS LTD,Financials,Equity,0.0001,Hong Kong,HKD
,ORUKA THERAPEUTICS INC,Health Care,Equity,0.0001,United States,USD
,COSMO N NV,Health Care,Equity,0.0001,Switzerland,CHF
,TANGO THERAPEUTICS INC,Health Care,Equity,0.0001,United States,USD
,PEXA GROUP LTD,Real Estate,Equity,0.0001,Australia,AUD
,IONOS GROUP N,Information Technology,Equity,0.0001,Germany,EUR
,ENAV SPA,Industrials,Equity,0.0001,Italy,EUR
,WINMARK CORP,Consumer Discretionary,Equity,0.0001,United States,USD
,ENACT HOLDINGS INC,Financials,Equity,0.0001,United States,USD
,PALVELLA THERAPEUTICS INC,Health Care,Equity,0.0001,United States,USD
,LEROY SEAFOOD GROUP,Consumer Staples,Equity,0.0001,Norway,NOK
,CONNECTONE BANCORP INC,Financials,Equity,0.0001,United States,USD
,AICA KOGYO LTD,Materials,Equity,0.0001,Japan,JPY
,NIHON M&A CENTER HOLDINGS INC,Financials,Equity,0.0001,Japan,JPY
,SONAE SA,Consumer Staples,Equity,0.0001,Portugal,EUR
,MERCIALYS REIT SA,Real Estate,Equity,0.0001,France,EUR
,MORINAGA LTD,Consumer Staples,Equity,0.0001,Japan,JPY
,AXOGEN INC,Health Care,Equity,0.0001,United States,USD
,JVCKENWOOD CORP,Consumer Discretionary,Equity,0.0001,Japan,JPY
,PERPETUAL LTD,Financials,Equity,0.0001,Australia,AUD
,MELEXIS NV,Information Technology,Equity,0.0001,Belgium,EUR
,LISI SA,Industrials,Equity,0.0001,France,EUR
,SCATEC SOLAR,Utilities,Equity,0.0001,Norway,NOK
,NIPPON REIT INVESTMENT REIT CORP,Real Estate,Equity,0.0001,Japan,JPY
,CORBION NV CLASS C,Materials,Equity,0.0001,Netherlands,EUR
,ASHTROM GROUP LTD,Industrials,Equity,0.0001,Israel,ILS
,JUDO CAPITAL HOLDINGS LTD,Financials,Equity,0.0001,Australia,AUD
,JAPAN ELEVATOR SERVICE HOLDINGS LT,Industrials,Equity,0.0001,Japan,JPY
,AT & S AUSTRIA TECHNOLOGIE & SYSTE,Information Technology,Equity,0.0001,Austria,EUR
,AMG CRITICAL MATERIALS NV,Materials,Equity,0.0001,Netherlands,EUR
,MFA FINANCIAL INC,Financials,Equity,0.0001,United States,USD
,KOTOBUKI SPIRITS LTD,Consumer Staples,Equity,0.0001,Japan,JPY
,KODIAK SCIENCES INC,Health Care,Equity,0.0001,United States,USD
,WACOAL HOLDINGS CORP,Consumer Discretionary,Equity,0.0001,Japan,JPY
,NINETY ONE PLC,Financials,Equity,0.0001,United Kingdom,GBP
,FURUNO ELECTRIC LTD,Information Technology,Equity,0.0001,Japan,JPY
,BETSSON CLASS B,Consumer Discretionary,Equity,0.0001,Sweden,SEK
,DETERRA ROYALTIES LTD,Materials,Equity,0.0001,Australia,AUD
,ADAPTHEALTH CORP,Health Care,Equity,0.0001,United States,USD
,BWP GROUP STAPLED UNITS TRUST,Real Estate,Equity,0.0001,Australia,AUD
,WORLD KINECT CORP,Energy,Equity,0.0001,United States,USD
,G2 GOLDFIELDS INC,Materials,Equity,0.0001,Canada,CAD
,PALTAC CORP,Consumer Discretionary,Equity,0.0001,Japan,JPY
,WESTSHORE TERMINALS INVESTMENT COR,Industrials,Equity,0.0001,Canada,CAD
,FORTUNE REAL ESTATE INVESTMENT TRU,Real Estate,Equity,0.0001,Hong Kong,HKD
,HARMONIC INC,Information Technology,Equity,0.0001,United States,USD
,EXEDY CORP,Consumer Discretionary,Equity,0.0001,Japan,JPY
,GAMMA COMMUNICATIONS PLC,Communication Services,Equity,0.0001,United Kingdom,GBP
,MEDICOVER CLASS B,Health Care,Equity,0.0001,Sweden,SEK
,ATRICURE INC,Health Care,Equity,0.0001,United States,USD
,MANPOWER INC,Industrials,Equity,0.0001,United States,USD
,DONNELLEY FINANCIAL SOLUTIONS INC,Financials,Equity,0.0001,United States,USD
,NATIONAL PRESTO INDUSTRIES INC,Industrials,Equity,0.0001,United States,USD
,CASH COLLATERAL EUR HSBFT,Cash/Derivatives,Cash Collateral and Margins,0.0001,European Union,EUR
,BLACKBAUD INC,Information Technology,Equity,0.0001,United States,USD
,SIENNA SENIOR LIVING INC,Health Care,Equity,0.0001,Canada,CAD
,SEVEN BANK LTD,Financials,Equity,0.0001,Japan,JPY
,HEIWA REAL ESTATE REIT INC,Real Estate,Equity,0.0001,Japan,JPY
,BEGA CHEESE LTD,Consumer Staples,Equity,0.0001,Australia,AUD
,AGIOS PHARMACEUTICALS INC,Health Care,Equity,0.0001,United States,USD
,MOCHIDA PHARMACEUTICAL LTD,Health Care,Equity,0.0001,Japan,JPY
,MITSUI-SOKO HOLDINGS LTD,Industrials,Equity,0.0001,Japan,JPY
,AIR FRANCE-KLM SA,Industrials,Equity,0.0001,France,EUR
,PIGEON CORP,Consumer Staples,Equity,0.0001,Japan,JPY
,BURE EQUITY,Financials,Equity,0.0001,Sweden,SEK
,INGLES MARKETS INC CLASS A,Consumer Staples,Equity,0.0001,United States,USD
,TS TECH LTD,Consumer Discretionary,Equity,0.0001,Japan,JPY
,O.Y. NOFAR ENERGY LTD,Utilities,Equity,0.0001,Israel,ILS
,PEBBLEBROOK HOTEL TRUST REIT,Real Estate,Equity,0.0001,United States,USD
,GMO INTERNET GROUP INC,Information Technology,Equity,0.0001,Japan,JPY
,OLD SECOND BANCORP INC,Financials,Equity,0.0001,United States,USD
,ALPHATEC HOLDNGS INC,Health Care,Equity,0.0001,United States,USD
,WESTAMERICA BANCORPORATION,Financials,Equity,0.0001,United States,USD
,TWO HARBORS INVESTMENT CORP,Financials,Equity,0.0001,United States,USD
,HAKUHODO DY HOLDINGS INC,Communication Services,Equity,0.0001,Japan,JPY
,BANK FIRST CORP,Financials,Equity,0.0001,United States,USD
,IP GROUP PLC,Financials,Equity,0.0001,United Kingdom,GBP
,NIPRO CORP,Health Care,Equity,0.0001,Japan,JPY
,DAIWABO HOLDINGS LTD,Information Technology,Equity,0.0001,Japan,JPY
,DUERR AG,Industrials,Equity,0.0001,Germany,EUR
,NYFOSA,Real Estate,Equity,0.0001,Sweden,SEK
,BIOGAIA CLASS B,Health Care,Equity,0.0001,Sweden,SEK
,MILLERKNOLL INC,Industrials,Equity,0.0001,United States,USD
,CORPORATE TRAVEL MANAGEMENT LTD,Consumer Discretionary,Equity,0.0001,Australia,AUD
,ARTIVION INC,Health Care,Equity,0.0001,United States,USD
,FUJIMI INC,Materials,Equity,0.0001,Japan,JPY
,FLOW TRADERS LTD,Financials,Equity,0.0001,Netherlands,EUR
,EMEIS SA,Health Care,Equity,0.0001,France,EUR
,CROMBIE REAL ESTATE INVESTMENT TRU,Real Estate,Equity,0.0001,Canada,CAD
,TRIPADVISOR INC,Communication Services,Equity,0.0001,United States,USD
,DEEP YELLOW LTD,Energy,Equity,0.0001,Australia,AUD
,GIMV NV,Financials,Equity,0.0001,Belgium,EUR
,CELLEBRITE DI LTD,Information Technology,Equity,0.0001,Israel,USD
,GEORGIA CAPITAL PLC,Financials,Equity,0.0001,United Kingdom,GBP
,KOSMOS ENERGY LTD,Energy,Equity,0.0001,United States,USD
,ORCHID ISLAND CAPITAL INC,Financials,Equity,0.0001,United States,USD
,HULIC REIT INC,Real Estate,Equity,0.0001,Japan,JPY
,TRUPANION INC,Financials,Equity,0.0001,United States,USD
,ODFJELL DRILLING LTD,Energy,Equity,0.0001,Norway,NOK
,VESUVIUS,Industrials,Equity,0.0001,United Kingdom,GBP
,AFRY CLASS B,Industrials,Equity,0.0001,Sweden,SEK
,EUTELSAT COMMUNICATIONS SA,Communication Services,Equity,0.0001,France,EUR
,JOST WERKE,Industrials,Equity,0.0001,Germany,EUR
,FRASERS GROUP PLC,Consumer Discretionary,Equity,0.0001,United Kingdom,GBP
,KENNEDY WILSON HOLDINGS INC,Real Estate,Equity,0.0001,United States,USD
,PORR AG,Industrials,Equity,0.0001,Austria,EUR
,ENOVIS CORP,Health Care,Equity,0.0001,United States,USD
,PROGRESS SOFTWARE CORP,Information Technology,Equity,0.0001,United States,USD
,DAUCH CORPORATION,Consumer Discretionary,Equity,0.0001,United States,USD
,GOODMAN NEW ZEALAND & GOODMAN PROP,Real Estate,Equity,0.0001,New Zealand,NZD
,UMH PROPERTIES INC,Real Estate,Equity,0.0001,United States,USD
,SERIA LTD,Consumer Discretionary,Equity,0.0001,Japan,JPY
,DELUXE CORP,Industrials,Equity,0.0001,United States,USD
,ALASKA AIR GROUP INC,Industrials,Equity,0.0001,United States,USD
,FCC LTD,Consumer Discretionary,Equity,0.0001,Japan,JPY
,CARTERS INC,Consumer Discretionary,Equity,0.0001,United States,USD
,NURIX THERAPEUTICS INC,Health Care,Equity,0.0001,United States,USD
,SEB SA,Consumer Discretionary,Equity,0.0001,France,EUR
,REX AMERICAN RESOURCES CORP,Energy,Equity,0.0001,United States,USD
,MINERALYS THERAPEUTICS INC,Health Care,Equity,0.0001,United States,USD
,HAVAS NV,Communication Services,Equity,0.0001,Netherlands,EUR
,MIZUNO CORP,Consumer Discretionary,Equity,0.0001,Japan,JPY
,TIDEWATER INC,Energy,Equity,0.0001,United States,USD
,CTF SERVICES LTD,Industrials,Equity,0.0001,Hong Kong,HKD
,CHAMPION IRON LTD,Materials,Equity,0.0001,Australia,AUD
,OUSTER INC,Information Technology,Equity,0.0001,United States,USD
,BLUENORD,Energy,Equity,0.0001,Norway,NOK
,OSG CORP,Industrials,Equity,0.0001,Japan,JPY
,FUGRO NV CLASS C,Industrials,Equity,0.0001,Netherlands,EUR
,DAIWA OFFICE INVESTMENT REIT CORP,Real Estate,Equity,0.0001,Japan,JPY
,LIGHTSPEED COMMERCE INC,Information Technology,Equity,0.0001,Canada,CAD
,BIOHAVEN LTD,Health Care,Equity,0.0001,United States,USD
,KANEKA CORP,Materials,Equity,0.0001,Japan,JPY
,CATALYST METALS LTD,Materials,Equity,0.0001,Australia,AUD
,HARROW INC,Health Care,Equity,0.0001,United States,USD
,PHARMING GROUP NV,Health Care,Equity,0.0001,Netherlands,EUR
,PRECISION DRILLING,Energy,Equity,0.0001,Canada,CAD
,PROCEPT BIOROBOTICS CORP,Health Care,Equity,0.0001,United States,USD
,DREAM INDUSTRIAL REAL ESTATE INVES,Real Estate,Equity,0.0001,Canada,CAD
,VITAL INFRASTRUCTURE PROPERTY UNIT,Real Estate,Equity,0.0001,Canada,CAD
,CONMED CORP,Health Care,Equity,0.0001,United States,USD
,COLLEGIUM PHARMACEUTICAL INC,Health Care,Equity,0.0001,United States,USD
,LABRADOR IRON ORE ROYALTY CORP,Materials,Equity,0.0001,Canada,CAD
,PILOT CORP,Industrials,Equity,0.0001,Japan,JPY
,TOKAI CARBON LTD,Materials,Equity,0.0001,Japan,JPY
,UPWORK INC,Industrials,Equity,0.0001,United States,USD
,GILAT SATELLITE NETWORKS LTD,Information Technology,Equity,0.0001,Israel,ILS
,JIAXIN INTERNATIONAL RESOURCES INV,Materials,Equity,0.0001,Hong Kong,HKD
,LUK FOOK HOLDINGS (INTERNATIONAL),Consumer Discretionary,Equity,0.0001,Hong Kong,HKD
,ORORA LTD,Materials,Equity,0.0001,Australia,AUD
,LINDAB INTERNATIONAL,Industrials,Equity,0.0001,Sweden,SEK
,SEIREN LTD,Consumer Discretionary,Equity,0.0001,Japan,JPY
,LIBERTY BROADBAND CORP SERIES A,Communication Services,Equity,0.0001,United States,USD
,TRUSTPILOT GROUP PLC,Communication Services,Equity,0.0001,United Kingdom,GBP
,ORA BANDA MINING LTD,Materials,Equity,0.0001,Australia,AUD
,BEACH ENERGY LTD,Energy,Equity,0.0001,Australia,AUD
,NOKIAN RENKAAT,Consumer Discretionary,Equity,0.0001,Finland,EUR
,LOUIS HACHETTE GROUP SA,Communication Services,Equity,0.0001,France,EUR
,FUYO GENERAL LEASE LTD,Financials,Equity,0.0001,Japan,JPY
,SANKI ENGINEERING LTD,Industrials,Equity,0.0001,Japan,JPY
,BYLINE BANCORP INC,Financials,Equity,0.0001,United States,USD
,STONEWEG EUROPE STAPLED TRUST,Real Estate,Equity,0.0001,Singapore,EUR
,SUPER RETAIL GROUP LTD,Consumer Discretionary,Equity,0.0001,Australia,AUD
,LIBERTY LATIN AMERICA LTD CLASS C,Communication Services,Equity,0.0001,United States,USD
,LADDER CAPITAL CORP CLASS A,Financials,Equity,0.0001,United States,USD
,SCHOLASTIC CORP,Communication Services,Equity,0.0001,United States,USD
,OKUMA CORP,Industrials,Equity,0.0001,Japan,JPY
,COLRUYT GROUP NV,Consumer Staples,Equity,0.0001,Belgium,EUR
,BRIGHT SMART SECURITIES & COMMODIT,Financials,Equity,0.0001,Hong Kong,HKD
,ERG,Utilities,Equity,0.0001,Italy,EUR
,RLJ LODGING TRUST REIT,Real Estate,Equity,0.0001,United States,USD
,NISHI NIPPON RAILROAD LTD,Industrials,Equity,0.0001,Japan,JPY
,HOKKAIDO ELECTRIC POWER INC,Utilities,Equity,0.0001,Japan,JPY
,BOSSARD HOLDING AG,Industrials,Equity,0.0001,Switzerland,CHF
,ANAPTYSBIO INC,Health Care,Equity,0.0001,United States,USD
,AIRPORT CITY LTD,Real Estate,Equity,0.0001,Israel,ILS
,INVISIO,Industrials,Equity,0.0001,Sweden,SEK
,INTERRENT REAL ESTATE INVESTMENT T,Real Estate,Equity,0.0001,Canada,CAD
,AMPLIFON,Health Care,Equity,0.0001,Italy,EUR
,MEGMILK SNOW BRAND LTD,Consumer Staples,Equity,0.0001,Japan,JPY
,SANGETSU CORP,Consumer Discretionary,Equity,0.0001,Japan,JPY
,AIN HOLDINGS INC,Consumer Staples,Equity,0.0001,Japan,JPY
,SERICA ENERGY PLC,Energy,Equity,0.0001,United Kingdom,GBP
,NOK CORP,Consumer Discretionary,Equity,0.0001,Japan,JPY
,SAIZERIYA LTD,Consumer Discretionary,Equity,0.0001,Japan,JPY
,DATA#3 LTD,Information Technology,Equity,0.0001,Australia,AUD
,ELMOS SEMICONDUCTOR,Information Technology,Equity,0.0001,Germany,EUR
,MOBILEYE GLOBAL INC CLASS A,Consumer Discretionary,Equity,0.0001,United States,USD
,NIHON KOHDEN CORP,Health Care,Equity,0.0001,Japan,JPY
,INNODATA INC,Industrials,Equity,0.0001,United States,USD
,PUUILO,Consumer Discretionary,Equity,0.0001,Finland,EUR
,STELLA INTERNATIONAL LTD,Consumer Discretionary,Equity,0.0001,Hong Kong,HKD
,TOCALO LTD,Industrials,Equity,0.0001,Japan,JPY
,WYNN MACAU LTD,Consumer Discretionary,Equity,0.0001,Hong Kong,HKD
,AEON FINANCIAL SERVICES LTD,Financials,Equity,0.0001,Japan,JPY
,NOVOCURE LTD,Health Care,Equity,0.0001,United States,USD
,RADWARE LTD,Information Technology,Equity,0.0001,Israel,USD
,GREAT PORTLAND ESTATES PLC,Real Estate,Equity,0.0001,United Kingdom,GBP
,ENLIVEN THERAPEUTICS INC,Health Care,Equity,0.0001,United States,USD
,REVOLVE GROUP CLASS A INC,Consumer Discretionary,Equity,0.0001,United States,USD
,BOARDWALK REAL ESTATE INVESTMENT T,Real Estate,Equity,0.0001,Canada,CAD
,PLUXEE NV,Financials,Equity,0.0001,France,EUR
,ALKAMI TECHNOLOGY INC,Information Technology,Equity,0.0001,United States,USD
,KOSE HOLDINGS CORP,Consumer Staples,Equity,0.0001,Japan,JPY
,JUNGFRAUBAHN HOLDING AG,Industrials,Equity,0.0001,Switzerland,CHF
,DAI DAN LTD,Industrials,Equity,0.0001,Japan,JPY
,OBIC BUSINESS CONSULTANTS LTD,Information Technology,Equity,0.0001,Japan,JPY
,DCM HOLDINGS LTD,Consumer Discretionary,Equity,0.0001,Japan,JPY
,JOHNSON ELECTRIC HOLDINGS LTD,Consumer Discretionary,Equity,0.0001,Hong Kong,HKD
,ICF INTERNATIONAL INC,Industrials,Equity,0.0001,United States,USD
,NIPPON PAPER INDUSTRIES LTD,Materials,Equity,0.0001,Japan,JPY
,SOTETSU HOLDINGS INC,Industrials,Equity,0.0001,Japan,JPY
,DIVERSIFIED ENERGY COMPANY,Energy,Equity,0.0001,United States,USD
,AMERICAN ASSETS TRUST REIT INC,Real Estate,Equity,0.0001,United States,USD
,GNI GROUP LTD,Health Care,Equity,0.0001,Japan,JPY
,TESSENDERLO GROUP NV,Materials,Equity,0.0001,Belgium,EUR
,TANDEM DIABETES CARE INC,Health Care,Equity,0.0001,United States,USD
,MORI TRUST REIT INC,Real Estate,Equity,0.0001,Japan,JPY
,4IMPRINT GROUP PLC,Communication Services,Equity,0.0001,United Kingdom,GBP
,HU GROUP HOLDINGS INC,Health Care,Equity,0.0001,Japan,JPY
,BROOKFIELD WEALTH SOLUTIONS EXCHAN,Financials,Equity,0.0001,Canada,CAD
,DUSKIN LTD,Industrials,Equity,0.0001,Japan,JPY
,ELEMENTIS PLC,Materials,Equity,0.0001,United Kingdom,GBP
,TOA (TOKYO) CORP,Industrials,Equity,0.0001,Japan,JPY
,IDT CORP CLASS B,Communication Services,Equity,0.0001,United States,USD
,HOUSE FOODS GROUP,Consumer Staples,Equity,0.0001,Japan,JPY
,MPC CONTAINER SHIPS,Industrials,Equity,0.0001,Norway,NOK
,AURA INVESTMENTS LTD,Real Estate,Equity,0.0001,Israel,ILS
,VESTIS CORP,Industrials,Equity,0.0001,United States,USD
,SUMITOMO OSAKA CEMENT LTD,Materials,Equity,0.0001,Japan,JPY
,AMERICAS GOLD AND SILVER,Materials,Equity,0.0001,Canada,CAD
,MUSASHI SEIMITSU INDUSTRY LTD,Consumer Discretionary,Equity,0.0001,Japan,JPY
,PETS AT HOME PLC,Consumer Discretionary,Equity,0.0001,United Kingdom,GBP
,GENEDX HOLDINGS CORP CLASS A,Health Care,Equity,0.0001,United States,USD
,CENTERSPACE,Real Estate,Equity,0.0001,United States,USD
,SILTRONIC N AG,Information Technology,Equity,0.0001,Germany,EUR
,WENDYS,Consumer Discretionary,Equity,0.0001,United States,USD
,KAROON ENERGY LTD,Energy,Equity,0.0001,Australia,AUD
,LAURENTIAN BANK OF CANADA,Financials,Equity,0.0001,Canada,CAD
,WORKMAN LTD,Consumer Discretionary,Equity,0.0001,Japan,JPY
,SAF-HOLLAND,Consumer Discretionary,Equity,0.0001,Germany,EUR
,DERICHEBOURG SA,Industrials,Equity,0.0001,France,EUR
,UNITED STATES ANTIMONY CORP,Materials,Equity,0.0001,United States,USD
,ELDERS LTD,Consumer Staples,Equity,0.0001,Australia,AUD
,SUSS MICROTEC N,Information Technology,Equity,0.0001,Germany,EUR
,RHI MAGNESITA NV,Materials,Equity,0.0001,United Kingdom,GBP
,ARTIENCE LTD,Materials,Equity,0.0001,Japan,JPY
,ILS CASH,Cash/Derivatives,Cash,0.0001,Israel,ILS
,CEMENTIR HOLDING NV,Materials,Equity,0.0001,Italy,EUR
,TOKAI TOKYO FINANCIAL HOLDINGS INC,Financials,Equity,0.0001,Japan,JPY
,TOKAI RIKA LTD,Consumer Discretionary,Equity,0.0001,Japan,JPY
,TRIMAS CORP,Materials,Equity,0.0001,United States,USD
,CHUDENKO CORP,Industrials,Equity,0.0001,Japan,JPY
,ELECNOR SA,Industrials,Equity,0.0001,Spain,EUR
,DENA LTD,Communication Services,Equity,0.0001,Japan,JPY
,ENERGIZER HOLDINGS INC,Consumer Staples,Equity,0.0001,United States,USD
,KYB CORP,Consumer Discretionary,Equity,0.0001,Japan,JPY
,NIPPON DENSETSU KOGYO LTD,Industrials,Equity,0.0001,Japan,JPY
,STAR ASIA INVESTMENT REIT CORP,Real Estate,Equity,0.0001,Japan,JPY
,SPARTAN DELTA CORP,Energy,Equity,0.0001,Canada,CAD
,KATITAS LTD,Real Estate,Equity,0.0001,Japan,JPY
,TORIDOLL HOLDINGS CORP,Consumer Discretionary,Equity,0.0001,Japan,JPY
,ROUND ONE CORP,Consumer Discretionary,Equity,0.0001,Japan,JPY
,INTAPP INC,Information Technology,Equity,0.0001,United States,USD
,BLACKSKY TECHNOLOGY INC CLASS A,Industrials,Equity,0.0001,United States,USD
,KERRY PROPERTIES LTD,Real Estate,Equity,0.0001,Hong Kong,HKD
,AVIO,Industrials,Equity,0.0001,Italy,EUR
,MARTEN TRANSPORT LTD,Industrials,Equity,0.0001,United States,USD
,MATSON INC,Industrials,Equity,0.0001,United States,USD
,EDGEWELL PERSONAL CARE,Consumer Staples,Equity,0.0001,United States,USD
,WEIS MARKETS INC,Consumer Staples,Equity,0.0001,United States,USD
,ELECTRO OPTIC SYSTEMS HOLDINGS LTD,Industrials,Equity,0.0001,Australia,AUD
,KAINOS GROUP PLC,Information Technology,Equity,0.0001,United Kingdom,GBP
,MAX LTD,Industrials,Equity,0.0001,Japan,JPY
,OCEANFIRST FINANCIAL CORP,Financials,Equity,0.0001,United States,USD
,MUNINOVA HOLDINGS INC,Financials,Equity,0.0001,Japan,JPY
,MEITEC GROUP HOLDINGS INC,Industrials,Equity,0.0001,Japan,JPY
,BILIA CLASS A,Consumer Discretionary,Equity,0.0001,Sweden,SEK
,SIXT PREF,Industrials,Equity,0.0001,Germany,EUR
,SAWAI GROUP HOLDINGS LTD,Health Care,Equity,0.0001,Japan,JPY
,NIPPN CORP,Consumer Staples,Equity,0.0001,Japan,JPY
,CA IMMOBILIEN ANLAGEN AG,Real Estate,Equity,0.0001,Austria,EUR
,FUJI MEDIA HOLDINGS INC,Communication Services,Equity,0.0001,Japan,JPY
,TEIJIN LTD,Materials,Equity,0.0001,Japan,JPY
,REYNOLDS CONSUMER PRODUCTS INC,Consumer Staples,Equity,0.0001,United States,USD
,LOVISA HOLDINGS LTD,Consumer Discretionary,Equity,0.0001,Australia,AUD
,ITURAN LOCATION AND CONTROL LTD,Information Technology,Equity,0.0001,Israel,USD
,NEXTDECADE CORP,Energy,Equity,0.0001,United States,USD
,GIBRALTAR INDUSTRIES INC,Industrials,Equity,0.0001,United States,USD
,STROEER SE,Communication Services,Equity,0.0001,Germany,EUR
,TOWA CORP,Information Technology,Equity,0.0001,Japan,JPY
,NIPPON SHOKUBAI LTD,Materials,Equity,0.0001,Japan,JPY
,PREDICTIVE DISCOVERY LTD,Materials,Equity,0.0001,Australia,AUD
,LEOPALACE21 CORP,Real Estate,Equity,0.0001,Japan,JPY
,HELIX ENERGY SOLUTIONS GROUP INC,Energy,Equity,0.0001,United States,USD
,JCDECAUX,Communication Services,Equity,0.0001,France,EUR
,UNDER ARMOUR INC CLASS C,Consumer Discretionary,Equity,0.0001,United States,USD
,JAPAN EXCELLENT REIT INC,Real Estate,Equity,0.0001,Japan,JPY
,XPEL INC,Consumer Discretionary,Equity,0.0001,United States,USD
,J AND J SNACK FOODS CORP,Consumer Staples,Equity,0.0001,United States,USD
,NOMURA MICRO SCIENCE LTD,Industrials,Equity,0.0001,Japan,JPY
,FIRST FINANCIAL CORPORATION CORP,Financials,Equity,0.0001,United States,USD
,DAISEKI LTD,Industrials,Equity,0.0001,Japan,JPY
,INSPERITY INC,Industrials,Equity,0.0001,United States,USD
,MORI HILLS INVESTMENT REIT CORP,Real Estate,Equity,0.0001,Japan,JPY
,KOMEDA HOLDINGS LTD,Consumer Discretionary,Equity,0.0001,Japan,JPY
,ADTRAN HOLDINGS INC,Information Technology,Equity,0.0001,United States,USD
,UNIVERSAL CORP,Consumer Staples,Equity,0.0001,United States,USD
,YANGZIJIANG MARITIME DEVELOPMENT L,Industrials,Equity,0.0001,Singapore,SGD
,NSD LTD,Information Technology,Equity,0.0001,Japan,JPY
,KAGOME LTD,Consumer Staples,Equity,0.0001,Japan,JPY
,NOBA BANK GROUP,Financials,Equity,0.0001,Sweden,SEK
,HORNBACH HOLDING AG,Consumer Discretionary,Equity,0.0001,Germany,EUR
,AVEPOINT INC CLASS A,Information Technology,Equity,0.0001,United States,USD
,TRONOX HOLDINGS PLC,Materials,Equity,0.0001,United States,USD
,RENGO LTD,Materials,Equity,0.0001,Japan,JPY
,SHOWA SANGYO LTD,Consumer Staples,Equity,0.0001,Japan,JPY
,ADDNODE GROUP CLASS B,Information Technology,Equity,0.0001,Sweden,SEK
,TURNING POINT BRANDS INC,Consumer Staples,Equity,0.0001,United States,USD
